brandname,model,cpucore,refreshrate,gpu,ram,ssd,rom,display,displayquality,price
asus,TUF F15 FX506LH,I7G10,144,GTX 1650,8,512,,16,fhd,148000
asus,TUF F15 FX506LH,I7G10,144,GTX 1650 Ti,16,512,,16,fhd,157777
asus,TUF Dash F15 2021,I5G11,144,RTX 3060,8,512,,16,fhd,183000
asus,TUF Dash F15 2021,I7G11,144,RTX 3060,8,512,,16,fhd,215000
asus,TUF Dash F15 2021,I7G11,240,RTX 3070,16,1024,,16,fhd,183000
asus,TUF A15 FA506II,I7,144,GTX 1650 Ti,16,512,,16,fhd,152000
asus,TUF A15 FA506IU,I7,144,GTX 1660 Ti,16,512,,16,fhd,161000
asus,ROG Strix G15 G512LI,I5G10,144,GTX 1650 Ti,16,512,,16,fhd,148000
asus,ROG Strix G15 G512LI,I7G10,144,GTX 1650 Ti,16,512,,16,fhd,168800
asus,ROG Strix Scar 15 G533WS,ryzen5,300,RTX 3080,16,1024,,16,fhd,410000
asus,Zephyrus G14 GA401IU,I7,120,GTX 1660 Ti,16,512,,14,fhd,200000
dell,Inspiron 15 3501,I3G10,,Intel UHD,4,,1024,16,hd,58750
dell,Inspiron 15 3501,I5G11,,MX330,4,,1024,16,fhd,86235
dell,Inspiron 13 5391,I5G10,,Intel UHD,8,256,,13,fhd,102000
dell,Inspiron 13 5391,I5G10,,Intel UHD,8,256,,13,fhd,103000
dell,Inspiron 14 5301,I5G11,,MX350,8,512,,13,fhd,126270
dell,Inspiron 14 5301,I7G11,,MX350,8,512,,13,fhd,140490
dell,Inspiron 14 5406,I5G11,,Iris Xe,8,512,,14,fhd,126380
dell,Inspiron 14 5406,I5G11,,MX230,8,512,,14,fhd,135835
dell,Inspiron 14 5406,I7G11,,MX230,8,512,,14,fhd,154455
dell,Inspiron 15 5502,I7G11,,Intel UHD,8,256,,16,fhd,120000
dell,Inspiron 15 5505,I7,,Radeon,8,512,,16,fhd,113905
dell,Inspiron 15 5593,I5G10,,MX230,8,512,,16,fhd,95000
dell,Inspiron 13 7306,I5G11,,Intel Iris Xe,8,512,,13,fhd,161405
dell,Inspiron 13 7306,I7G11,,Intel Iris Xe,16,512,,13,4k,189905
dell,Inspiron 13 7391,I5G10,,Intel Iris Xe,8,256,,13,fhd,118000
dell,Inspiron 13 7391,I5G10,,Intel Iris Xe,8,512,,13,4k,120000
dell,Inspiron 13 7391,I7G10,,Intel Iris Xe,8,256,,13,fhd,148000
dell,Inspiron 13 7391,I7G10,,Intel Iris Xe,16,512,,13,4k,157000
dell,Inspiron 14 7490,I5G10,,Intel Iris Xe,8,256,,14,fhd,118000
dell,Inspiron 14 7490,I7G10,,Intel Iris Xe,8,512,,14,fhd,120000
dell,Inspiron 14 7490,I7G10,,Intel Iris Xe,8,256,,14,fhd,125000
dell,Inspiron 14 7490,I5G10,,Intel Iris Xe,8,512,,14,fhd,125000
dell,Inspiron 14 7490,I7G10,,Intel Iris Xe,16,512,,14,fhd,156000
dell,Inspiron 15 7500,I7G10,,Intel Iris Xe,16,1024,,16,fhd,175000
dell,G3 G3500,I5G10,,GTX 1650 Ti,8,512,,16,fhd,125000
dell,G3 G3500,I5G10,,GTX 1660 Ti,16,512,,16,fhd,135000
dell,G5 15 5500,I7G10,,RTX 2070,8,512,,16,fhd,205105
dell,G5 15 5500,I7G10,,RTX 2070,16,1024,,16,fhd,242250
dell,G5 15 SE,I7,,RX 5600M,8,512,,16,fhd,152800
dell,G5 15 SE,I7,,RX 5600M,8,512,,16,fhd,158000
dell,G5 15 SE,I7,,RX 5600M,16,512,,16,fhd,158800
dell,G7 7500,I7G10,,RTX 2060,16,512,,16,fhd,237500
dell,Alienware m15 R3,I7G10,300,RTX 2070 SUPER,16,512,,16,,310000
dell,Vostro 14 3400,I3G11,,Intel UHD,4,,1024,14,hd,60000
dell,Vostro 14 3400,I5G11,,Intel Iris Xe,4,,1024,14,fhd,77500
dell,Vostro 14 3401,I3G10,,Intel UHD,4,,1024,14,hd,57500
dell,Vostro 14 3401,I3G10,,Intel UHD,4,,1024,14,fhd,60040
dell,Vostro 15 3500,I7G11,,MX330,8,512,,16,fhd,112000
dell,Vostro 15 3500,I5G11,,Intel Iris Xe,4,,1024,16,fhd,77501
dell,Vostro 15 3500,I5G11,,Intel ,8,256,,14,hd,85000
dell,Vostro 15 3500,I5G11,,NVIDIA 2GB,8,256,,14,hd,90000
dell,Vostro 15 3501,I3G10,,Intel UHD,4,,1024,14,hd,57500
dell,Latitude 14 3410,I5G10,,Intel UHD,4,,1024,14,hd,82500
dell,XPS 13 7390,I5G10,,Intel UHD,8,256,,13,fhd,140000
dell,XPS 13 7390,I5G10,,Intel UHD,8,256,,13,fhd,144800
dell,XPS 13 7390,I7G10,,Intel UHD,16,512,,13,fhd,200000
dell,XPS 13 9310,I5G11,,Iris Xe,8,512,,13,fhd,214740
dell,XPS 13 9310,I5G11,,Iris Xe,8,256,,13,fhd,228050
dell,XPS 13 9310,I5G11,,Iris Xe,16,512,,13,fhd,308850
dell,XPS 13 9300,I7G10,,Iris Xe,16,512,,13,4k,210800
dell,XPS 15 9500,I5G10,,Intel UHD,8,512,,16,fhd,174800
dell,XPS 15 9500,I7G10,,GTX 1650 Ti,16,512,,16,4k,258800
dell,XPS 15 9500,I7G10,,GTX 1650 Ti,16,512,,16,4k,268800
hp,hp Laptop 14,I3G10,,Intel UHD,8,,,14,fhd,61990
hp,hp Laptop 14,I5G10,,Intel UHD,8,,,14,hd,78990
hp,hp Laptop 15,I3G11,,Intel UHD,8,,,16,hd,64990
hp,hp Laptop 14,I3G10,,Intel UHD,8,,,14,hd,64800
hp,hp Laptop 14,I5G10,,Radeon 530,4,,,14,hd,79990
hp,hp Laptop 15,I5G10,,Radeon 531,8,128,1024,14,hd,86990
hp,hp Laptop 15,I7G10,,Intel Iris,8,256,,16,hd,99990
hp,Notebook 14s,I3G10,,Intel UHD,8,256,,14,fhd,63000
hp,Notebook 14s,I3G10,,Intel UHD,4,512,,14,fhd,68500
hp,Notebook 14s,I5G10,,MX130,4,,1024,14,fhd,89000
hp,Pavilion 14 c360m,I5G11,,Intel UHD,8,256,,14,fhd,110000
hp,Pavilion X360 2020,I5G11,,Iris Xe,8,512,,14,fhd,115000
hp,Pavilion 15,ryzen5,,Radeon,8,512,,16,fhd,99990
hp,Pavilion Power 15 2020,ryzen5,,GTX 1650,8,256,,16,fhd,108000
hp,Pavilion 15 Gaming,ryzen5,,GTX 1650,4,256,,16,fhd,106800
hp,Pavilion 15 Gaming,I5G10,,GTX 1660 Ti,8,512,,16,fhd,134800
hp,Pavilion 16 Gaming,I7G10,144,GTX 1650 Ti,8,512,,16,fhd,146800
hp,Envy 13,I5G11,,Iris Xe,8,256,,13,fhd,114990
hp,Envy 13,I5G11,,Iris Xe,8,256,,13,fhd,120000
hp,Envy 13,I7G11,,Iris Plus,8,512,,13,4k,148000
hp,Envy x360 2020,I7G11,,Iris Xe,8,512,,13,fhd,140000
hp,hp Omen 15,I7,,GTX 1660 Ti,8,512,,16,fhd,160000
hp,hp Omen 15,I7,,GTX 1660 Ti,16,1024,,16,fhd,175000
hp,hp Spectre 13 x360,I5G10,,Iris Plus,8,256,,13,fhd,142000
hp,hp Spectre 13 x360,I7G10,,Iris Plus,8,512,,13,fhd,185000
hp,hp Spectre 15 x360,I7G10,,MX250,16,512,,16,4k,225000
lenovo,V14-IIL 8C24,I5G10,,Intel UHD,4,,1024,14,hd,82000
lenovo,IdeaPad S145,I3G10,,Intel UHD,4,,1024,14,hd,59800
lenovo,IdeaPad S540,I7G10,,Intel UHD,8,256,,13,hd,119990
lenovo,IdeaPad S540,I7G10,,Intel UHD,16,512,,13,hd,129990
lenovo,IdeaPad 3,I5G10,,Intel UHD,8,512,,14,fhd,75990
lenovo,IdeaPad 5 2020,I5G10,,Intel UHD,8,256,,14,fhd,85000
lenovo,IdeaPad Flex 5,ryzen3,,Radeon,4,256,,14,fhd,74000
lenovo,IdeaPad Slim 7,I7G10,,MX350,16,512,,14,fhd,134990
lenovo,IdeaPad Gaming 3,I7,,GTX 1650 Ti,8,256,1024,16,fhd,139000
lenovo,IdeaPad Gaming 3,I7G10,,GTX 1650 Ti,16,256,1024,16,fhd,152000
lenovo,Flex 5,ryzen5,,Radeon,16,256,,14,fhd,110000
lenovo,Flex 14x 360,I7G10,,Intel UHD,8,512,,14,fhd,124990
lenovo,Flex 14 2021,ryzen5,,Radeon graphics,16,256,,14,fhd,118000
lenovo,Yoga C740,I5G10,,Intel UHD,8,256,,14,fhd,105000
lenovo,Yoga C940,I7G11,,Iris Plus,8,512,,13,fhd,169000
lenovo,Yoga 7i,I5G11,,Iris Xe,8,256,,16,fhd,115000
lenovo,Yoga Duet 7i,I5G10,,Intel UHD,8,512,,13,hd,145000
lenovo,Yoga 7i,I5G11,,Iris Xe,8,256,,16,fhd,115000
lenovo,Yoga 7 2021,I7G11,,Iris Xe,12,512,,14,fhd,135000
lenovo,Yoga Slim 7i Carbon i7,I7G11,,Iris Xe,16,1024,,13,WQXGA,185000
lenovo,Yoga 9 2021,I7G11,,Iris Xe,16,512,,14,Touch,198000
lenovo,ThinkPad E14,I5G10,,Intel UHD,8,,1024,14,fhd,108800
lenovo,ThinkPad E14,I7G10,,Intel UHD,8,256,,14,fhd,138800
lenovo,ThinkPad L13 Yoga,I5G10,,Intel UHD,8,256,,13,fhd,135000
lenovo,ThinkPad T14,I5G10,,Intel UHD,8,256,,14,fhd,144000
lenovo,ThinkPad T490,I5G10,,Intel UHD,8,256,,14,fhd,145000
lenovo,Thinkpad X13,ryzen5,,Radeon,16,256,,13,fhd,143000
lenovo,TinkPad X390,I5G10,,Intel UHD,8,256,,13,fhd,159000
lenovo,ThinkPad X1 Carbon 2020,I5G10,,Intel UHD,8,256,,13,fhd,179000
lenovo,ThinkPad X1 Carbon 2020,I5G10,,Intel UHD,16,512,,13,fhd,198000
lenovo,Legion 5,ryzen5,120,RTX 2060,8,512,,16,fhd,154800
lenovo,Legion 5,ryzen5,120,RTX 2060,16,512,,16,fhd,160800
lenovo,Legion 5,I7,120,GTX 1650,8,256,,16,fhd,150000
lenovo,Legion 5,I7,120,GTX 1660 Ti,16,512,,16,fhd,170800
lenovo,Legion 5,I7,120,RTX 2060,16,512,,16,fhd,190800
lenovo,Legion 5i,I7G10,120,GTX 1650 Ti,8,512,,16,fhd,142800
lenovo,Legion 5i,I7G10,120,GTX 1660 Ti,8,512,1024,16,fhd,154800
lenovo,Legion 5i,I7G10,144,RTX 2060,16,256,,16,fhd,184800
lenovo,Legion 5i,I7G10,240,RTX 2060,16,512,,16,fhd,195000
lenovo,Legion 7i,I7G10,144,RTX 2070 Super Max-Q,16,1024,,16,fhd,238800
apple,MacBook Air,m1,,,8,256,,,,159500
apple,MacBook Air,m1,,,8,512,,,,203000
apple,MacBook Pro 13,m1,,,8,256,,,,205000
apple,MacBook Pro 13,m1,,,8,512,,,,240000
apple,MacBook Pro 13,m1,,,16,256,,,,240000
apple,MacBook Pro 13,m1,,,16,512,,,,275000
apple,MacBook Pro 13,,,,16,512,,,,265000
apple,MacBook Pro 13,,,,16,1024,,,,295000
apple,MacBook Pro 16,I7,,,,1024,,,,345000
apple,MacBook Pro 16,I9,,,,1024,,,,398000
msi,msi Stealth 15M,I7G11,,GTX 1660 Ti,16,512,,,,229000
msi,msi Stealth 15M,I7G11,,RTX 2060 Max Q,16,512,,,,239000
msi,msi GS66 Stealth 10SE Thin,I7G10,,RTX 2060,16,512,,,,265000
msi,msi GS66 Stealth 10SD Thin,I7G10,,GTX 1660 Ti,16,512,,,,255000
msi,msi GS66 Stealth 10SFS Thin,I7G10,,RTX 2070,32,1024,,,,386000
msi,msi GE66 Raider 10SF,I7G10,,RTX 2070,16,1024,,,,306000
msi,msi GE76 Raider 10UG,I7G10,,RTX 3070,16,2048,,,,320000
msi,msi GE76 Raider 10UH,I7G10,,RTX 3070,32,2048,,,,350000
msi,msi GP65 Leopard 10SDK,I7G10,,GTX 1660 Ti,16,512,,,,205000
msi,msi GP66 Leopard 10UE,I7G10,,RTX 3060,16,1024,,,,259000
msi,msi GP67 Leopard 10UE,I7G10,,RTX 3060,16,1024,,,,259000
msi,msi GL75 Leopard 10SDR,I7G10,144,GTX 1660 Ti,16,512,,,,189000
msi,msi GL75 Leopard 10SFK,I7G10,144,RTX 2070,8,512,1024,,,250000
msi,msi GF63 Thin 10SCXR,I7G10,,GTX 1650,8,512,,,,137000
msi,msi GF65 Thin 10SDR,I5G10,120,GTX 1660 Ti,8,1024,,,,145000
msi,msi GF65 10SDR,I7G10,144,GTX 1660 Ti,8,1024,,,,175000
msi,msi GF65 10UE,I5G10,144,RTX 3060,16,512,,,,198000
msi,msi GF65 10UE,I7G10,144,RTX 3060,16,512,,,,220000
msi,msi Bravo 15  A4DDR,I7,,Radeon RX,8,1024,,,,155000
msi,msi Creator 15 A10SF,I7G10,,RTX 2070,32,512,,,4k,360000
msi,msi Creator 15 A10SFS,I7G10,,RTX 2070,32,512,,,4k,418000
msi,msi Prestige 14 Evo,I5G11,,Iris Xe,16,512,,,fhd,173000
msi,msi Prestige 14 Evo,I7G11,,Iris Xe,16,512,,,fhd,193000
msi,msi Prestige 15 A11SC,I7G11,,GTX 1650 Ti,16,512,,,fhd,241000
msi,msi Modern 15 A10M,I5G10,,Intel ,8,512,,16,uhd,110000
msi,msi Modern 14 B11SB,I5G11,,MX450,8,512,,14,,135000
msi,msi Modern 14 B11SB,I7G11,,MX450,8,512,,14,,147000
msi,msi Modern 15 A11SB,I5G11,,MX450,8,512,,16,,137000
msi,msi Modern 15 A11SB,I7G11,,MX450,8,512,,16,,148000
msi,msi Summit B15 A11M,I5G11,,Iris Xe,8,512,,,fhd,138000
msi,msi Summit B15 A11M,I7G11,,Iris Xe,8,512,,,fhd,168000
msi,msi Summit E15 A11SCS,I7G11,,GTX 1650 Ti,16,1024,,,fhd,249000
msi,msi Summit E15 A11SCS,I7G11,,GTX 1650 Ti,16,1024,,,4k,259000
microsoft,Microsoft Surface Pro X,,,,8,128,,,,160000
microsoft,Microsoft Surface Pro 7,I3,,,4,128,,,,117000
microsoft,Microsoft Surface Pro 7,I5,,,8,128,,,,142000
microsoft,Microsoft Surface Pro 7,I5,,,8,256,,,,188000
microsoft,Microsoft Surface Pro 7,I7,,,16,256,,,,228000
microsoft,Microsoft Surface Laptop 3,I5,,,8,128,,14,,159000
microsoft,Microsoft Surface Laptop 3,ryzen3,,Radeon Vega 9,8,128,,15,,187000
razer,Razer Blade Stealth,I7G11,120,GTX 1650 Ti,16,512,,,fhd,289000
razer,Razer Blade 15,I7G10,144,RTX 2060,16,512,,,fhd,279000
razer,Razer Blade 15,I7G10,144,RTX 2070,16,512,,,fhd,310000
ripple,Pandora,I7G11,,Iris Xe,8,256,,16,fhd,75000
ripple,Artifact,I5G10,,GTX 1650 Ti,8,256,,16,fhd,120000
ripple,Artifact Pro,I7,,RTX 2060,8,256,,16,fhd,175000
ripple,Artifact Pro,I7,,RTX 3060,16,256,,16,fhd,200000
ripple,Raze,I5G11,,RTX 3050,8,256,,16,fhd,150000
ripple,Raze Pro,I7G11,,RTX 3050,8,256,,16,fhd,200000
ripple,Genos,ryzen3,,RTX 2060,8,256,,16,fhd,185000
ripple,Genos Pro,ryzen3,,RTX 2070,8,256,,16,fhd,225000
hp,15CS3079 Pavilion ,I5,,,8,256,,16,,86000
asus ,TUF FX 506LI GAMING LAPTOP,I5,,GTX 1650 TI 4 ,8,256,,16,fhd,115000
hp ,PAVILION POWER 15 GAMING,I5G10,,GTX1650 4 ,8,256,,16,fhd,112000
hp ,24-DF0309 ,I3G10,,,12,256,,24,fhd,88000
hp ,15-GW0010 ,ryzen3,,,4,128,1024,16,,63500
lenovo , V14 ,ryzen5,,AMD Radeon,8,,1024,14,fhd,78500
hp ,Hp-14,I5G10,,,8,256,,14,fhd,84000
hp ,Hp-14,ryzen,,Radeon Vega 3,4,,1024,14,fhd,56000
hp ,Pavilion 14-CE3065 ,I5G10,,,8,256,,14,fhd,85000
lenovo ,Legion 5 15IMH05H ,I7G10,,NVIDIA GTX 1660 Ti,8,512,,,hd,155000
dell,Inspiron 5391 ,I7G10,,Nvidia MX 250,8,512,,13,hd,116000
lenovo ,Yoga 7 15ITL5,I5G11,,,8,256,,16,touch,107000
hp ,Hp-15-DY1076 ,I5G10,,,8,256,,16,hd,80000
hp ,Hp-255,ryzen5,,,8,,1024,16,,74000
hp, 15-da2180nia ,I5G10,,,4,,1024,16,hd,76000
hp ,Hp- 14,I5G10,,,8,256,,14,fhd,84000
hp ,Hp-15  ,I5G11,,,8,256,,16,hd,86000
hp ,Hp-14 ,I3G10,,,8,256,,14,hd,65000
dell, Vostro 3591 ,I7G10,,Nvidia MX230 2,8,512,,16,fhd,115000
dell, Vostro 3401,I3G10,,Integrated Graphics,4,,1024,14,hd,57500
lenovo ,Ideapad Slim 3i,I3G10,,,8,256,,16,fhd,63000
lenovo ,ThinkBook 14-IIL 20SL0016US,I5G10,,AMD Radeon TM 630 Graphic,8,,1024,14,hd,95000
lenovo ,IdeaPad S540,I5G10,,,8,256,,13,qhd,95000
lenovo, IdeaPad 130,I3G8,,,4,,1024,16,,56000
apple ,MacBook Air ,I3,,,8,256,,13,retina,138000
apple, MacBook Air ,I5,,,8,512,,13,retina,195000
apple, MacBook Air,m1,,,8,512,,13,,205000
dell,Inspiron 7490-7842SLV,I7G10,,,8,512,,14,fhd,115000
acer ,Aspire 5,I5G10,,,8,512,,16,hd,85000
acer,Swift 3,ryzen5,,,8,256,,14,,88000
acer,Swift 3 ,ryzen5,,,8,512,,14,fhd,96000
acer ,Nitro 5 ,ryzen5,,NVIDIA GeForce GTX 1650 ,8,256,,16,fhd,108000
acer ,Nitro 5,I5G10,,GTX 1650 Graphics,8,256,,16,fhd,112000
hp ,Envy 13 ,I5G11,,,8,256,,13,fhd,116000
lenovo ,Yoga7 ,I7G11,,,12,512,,14,fhd_touch,132000
lenovo ,Flex 5 ,I7,,,8,512,,14,fhd_touch,115000
lenovo ,Flex 5 ,ryzen3,,,8,256,,14,fhd_touch,74000
lenovo ,Legion 5 15IMH05H ,I7G10,,NVIDIA GTX 1650 Ti,8,512,,16,hd,145000
lenovo , Ideapad Slim 3i,I3G10,,,8,256,,16,hd,64000
lenovo ,Yoga C740,I7G10,,,16,256,,16,fhd_touch,165000
lenovo ,IdeaPad Flex 5,I5G10,,,16,512,,14,fhd_touch,100000
lenovo ,IdeaPad 3 ,I5G10,,,8,512,,14,,82000
lenovo ,Legion 5 15IMH05H ,I7G10,,NVIDIA RTX 2060,16,512,,16,hd,180000
lenovo , Yoga 7i ,I7G11,,,12,512,,14,fhd_touch,132000
lenovo ,Flex 5 14IIL05 ,I5G10,,,8,512,,14,fhd,92000
lenovo ,V14 ,ryzen5,,AMD Radeon,8,,1024,14,fhd,78500
lenovo, V14 ,celeron,,Intel hd graphic,4,,1024,14,hd,45000
dell,XPS 13 7390 ,I7G10,,Intel uhd Graphics,16,512,,13,fhd_touch,190000
dell,Inspiron 7405,ryzen5,,,8,256,,14,hd,109500
dell,Inspiron 7306,I7G11,,Iris Xe Graphics ,16,512,,13,uhd,166000
dell,G5 5500  ,I7G10,,NVIDIA GTX 1650Ti 4,8,256,,16,fhd,150000
asus ,Zenbook 14 ,ryzen,,NVIDIA GEFORCE MX350,8,256,,14,fhd,95000
asus ,VivoBook 15 F515,I3G10,,,4,128,,16,fhd,60000
asus ,E410MA ,celeron,,,4,256,,14,hd,48000
asus ,TUF TUF506IU-ES74 ,I7,144,GeForce GTX 1660 Ti  6,16,512,,16,hd,155000
asus, Vivobook Flip 14,pentium,,,4,128,,14,hd,57500
asus ,VivoBook Flip 14 ,ryzen5,,,8,512,,14,fhd_touch,108000
asus ,Vivobook Flip TP412FA-DS51T-CA ,I5G10,,,8,512,,14,fhd,112000
asus ,VivoBook 512JA ,I5G10,,,8,256,,16,fhd_touch,86000
asus , ROG Zephyrus G14,ryzen9,,NVIDIA GeForce RTX 2060,16,1,,16,fhd,200000
asus ,TUF FX 506LI ,I5,,GTX 1650 TI 4 GRAPHIC,8,256,,16,fhd,115000
hp , Hp-14,ryzen3,,Radeon Vega 3 ,4,,1024,14,hd,59000
hp ,15-DY1045 ,I5G10,,,8,256,,16,,85000
hp ,Envy x360 ,I7G11,,,8,512,,13,fhd_touch,138000
hp, OMEN 15 ,I7G10,,NVIDIA GTX 1660 Ti,8,256,1024,16,fhd,160000
hp ,15CS3079NR Pavilion ,I5,,,8,256,,16,fhd,89000
hp ,Hp-14,I3G11,,,,256,,14,fhd_touch,75000
hp ,Pavilion x360,I5G10,,,8,256,,14,fhd,95000
hp, Pavilion x360 14M,I3G10,,,8,128,,14,touch,74000
hp ,15-DY2056 ,I5G11,,,12,256,,16,hd,94500
hp ,Hp-14,ryzen3,,,4,,1024,14,hd,56000
hp ,Pavilion 14 DV0010,I5G11,,,8,256,,14,fhd,92000
hp ,Hp-14 (2021),I3G11,,,8,256,,14,hd,75000
hp ,Hp-14,I5G10,,,8,256,,14,hd,84000
hp ,Hp-15-GW0010 ,ryzen3,,,4,128,1024,16,fhd,63500
hp ,24-DF0309 ,I3G10,,,12,256,,24,fhd,88000
hp ,PAVILION POWER 15 GAMING,I5G10,,GTX1650 4 ,8,256,,16,fhd,112000
hp ,15CS3079 Pavilion,I5,,,8,256,,16,fhd,86000
asus,TUF Dash FX516PM,I7,,,16,512,,16,fhd,209990
acer,A515,I5,,,8,,1024,16,,86990
acer,A515,ryzen3,,,4,128,,16,fhd,59990
acer,Predator,I7,,,16,512,,16,fhd,182990
acer,SF314-57G,I5,,,8,256,,14,fhd,95990
acer,SF314-57G,I7,,,8,512,,14,fhd,115990
acer,SF714-52T,I7,,,16,512,,14,fhd,142990
apple,MacBook Air,I3,,,8,256,,13,qhd,139990
apple,MacBook Air,,,,8,512,,13,qhd,189990
apple,MacBook Pro,I5,,,8,256,,13,qhd,189990
asus,FA506 ,I7,,,8,512,,16,fhd,157990
asus,ROG ZEPHYRUS GA401QM,ryzen9,,,16,1024,,14,fhd,274990
asus,Strix G512LI,I7,,,8,512,,16,fhd,144990
asus,TP412UA,I7,,,8,256,,14,fhd,106990
asus,VivoBook Flip 14 TP412FA,I3,,,4,128,,14,fhd,67990
asus,VivoBook R564JA,I5,,,8,256,,16,fhd,84990
asus,ZenBook,ryzen5,,,8,256,,14,fhd,99990
dell,3501,I5,,,8,256,,16,fhd,94990
dell,3501,I5,,,8,256,,16,fhd,82990
dell,5505,I7,,,8,256,,16,fhd,109990
dell,G5-15,I7,,,8,256,,16,fhd,135990
dell,In 5400,I3,,Intel uhd,4,128,,14,hd,74990
dell,In 5402,I5,,,8,512,,14,fhd,108990
dell,In 5406,I5,,,8,256,,14,hd,112990
dell,In 5406,I7,,,8,512,,14,fhd,123990
dell,In 5502,I7,,,8,256,,16,fhd,119990
dell,In 7490,I7,,,8,512,,14,fhd,114990
dell,In 7506,I5,,,12,512,,16,fhd,119990
dell,Vostro 3400,I5,,,4,,1024,14,fhd,78990
dell,Vostro 3400,I5,,,8,256,,14,fhd,82990
